,Data Source,World Development Indicators,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
73,Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.26723926317034,69.63918569855812,69.60789267560271,69.76748592442814,70.21844221014128,70.307678164002,70.58534391100198,70.72605275782618,70.7799980305507,70.79090446237869,71.15998396006417,71.25800100710727,71.60868467972873,71.7016047840282,72.03153760713771,72.18108396050464,72.4491362673667,72.81041128066218,73.03638420161006,73.36543780199518,73.56116684666713,73.8477832721248,74.19049029046006,74.26801579603334,74.63558502676281,74.80584046154038,75.08938678713602,75.38398191003357,75.57365389445417,75.807050042287,75.95417308762109,76.08978945136539,76.4527150826409,76.576158861622,76.891518116809,77.0473719727709,77.3014684330621,77.65740491022171,77.86700125450317,78.08944372162892,78.34038032593448,78.6531003881728,78.75865961936134,78.75927739825343,79.35425738279842,79.50026044969277,79.94199416244224,80.17564756674278,80.42380176487414,80.62248888273864,80.8659358185318,81.45270619569607,81.61444514232001,
74,Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.362902439024396,37.598878048780485,37.85158536585366,38.12312195121952,38.41453658536585,38.726975609756096,39.06107317073171,39.41343902439025,39.778682926829276,40.15085365853658,40.52351219512195,40.89121951219512,41.24885365853659,41.592292682926825,41.91692682926829,42.21463414634147,42.47673170731708,42.708146341463426,42.91678048780488,43.11504878048781,43.31992682926829,43.5499268292683,43.822634146341464,44.15014634146342,44.54502439024391,45.01131707317074,45.550585365853664,46.15185365853659,46.80314634146342,47.498024390243906,48.2359512195122,49.01848780487805,49.84004878048781,50.68968292682927,51.55134146341464,52.404609756097564,53.22853658536586,54.00960975609756,54.73934146341465,55.41168292682928,56.02653658536586,56.58985365853658,57.11900000000001,57.62843902439025,58.12819512195123,58.62678048780488,59.12924390243903,59.63621951219513,60.14724390243903,60.66336585365855,61.18509756097561,61.7109268292683,62.23478048780488,
75,Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.10926829268294,69.48048780487805,69.51902439024391,69.68121951219513,70.39975609756098,70.80926829268293,71.05512195121952,71.25292682926829,71.53780487804879,71.05756097560976,72.02731707317074,71.63024390243903,72.8180487804878,72.61073170731709,72.96975609756099,73.31878048780487,73.6426829268293,74.1319512195122,74.29560975609756,74.81878048780487,75.34926829268294,75.52853658536587,76.13414634146342,75.9090243902439,76.29536585365855,76.25951219512196,76.51048780487805,76.72804878048782,76.74707317073171,76.81365853658538,76.83756097560976,76.97121951219513,77.41,77.54658536585367,77.90146341463415,77.98073170731708,78.12048780487805,78.60414634146342,78.66585365853659,78.71707317073172,78.96585365853659,79.36829268292684,79.56829268292684,79.61951219512197,79.87073170731709,80.17073170731709,80.8219512195122,80.87317073170732,81.17560975609757,81.47560975609755,81.6268292682927,82.47560975609757,82.37804878048782,
76,Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.9059756097561,68.36285365853658,68.7420487804878,69.05407317073173,69.3099268292683,69.51712195121952,69.68068292682928,69.80212195121953,69.8829268292683,69.92760975609758,69.93660975609757,69.90534146341464,69.83331707317073,69.7250731707317,69.59117073170732,69.44375609756098,69.29243902439025,69.15136585365856,69.03219512195122,68.946,68.91407317073171,68.9780487804878,69.1268292682927,69.37560975609756,69.27804878048782,69.38048780487806,70.08536585365854,70.64390243902439,70.69756097560976,70.0390243902439,69.47560975609757,69.37317073170732,68.86341463414635,67.90975609756099,66.5,67.54390243902438,69.61219512195122,69.80975609756099,69.35853658536585,70.06341463414634,70.41707317073173,70.25853658536586,70.9048780487805,71.3170731707317,71.90975609756097,72.56829268292682,72.69146341463414,72.81463414634148,73.77073170731708,74.82439024390244,75.42926829268293,76.22926829268293,76.42682926829269,
77,Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.405707317073166,39.068634146341466,39.69765853658537,40.276804878048786,40.797073170731714,41.25446341463415,41.655975609756105,42.01556097560976,42.346170731707325,42.65280487804879,42.9399024390244,43.211000000000006,43.4630243902439,43.69153658536586,43.89153658536586,44.04002439024391,44.111048780487806,44.09863414634147,44.01280487804879,43.87953658536586,43.746804878048785,43.67356097560976,43.70529268292683,43.86848780487805,44.16860975609756,44.58370731707318,45.07480487804879,45.5849268292683,46.07314634146342,46.5259756097561,46.9449512195122,47.346121951219516,47.76246341463415,48.2179512195122,48.718073170731714,49.25834146341464,49.82621951219513,50.40668292682927,50.99663414634147,51.601000000000006,52.24114634146342,52.946951219512194,53.73487804878049,54.60885365853659,55.56134146341464,56.57180487804879,57.615219512195125,58.653658536585375,59.65626829268293,60.60014634146342,61.46795121951221,62.252853658536594,62.9659512195122,
78,European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.27929035559359,69.58916242027688,69.51431210095097,69.75910486373355,70.22594518391416,70.33681525194719,70.56727015064608,70.67716202230868,70.7233152347492,70.67864560804561,70.99729902394873,71.10494871431985,71.41269160093874,71.53299454049807,71.82333769041313,71.91930936299133,72.1241759900709,72.4080141438768,72.52304690793156,72.76757221500671,72.86176110571915,73.20128640776399,73.46282619479548,73.52681463606912,73.80170559646781,73.87621075218101,74.14353662872864,74.38530506181546,74.57330666110447,74.73952088027632,74.859202310778,74.96669701819135,75.28730796530867,75.39423289576894,75.69004165561094,75.81443003546902,76.06773505396983,76.36024165726508,76.59231697473649,76.82221571200793,77.15598372306839,77.48034511319324,77.60565836511799,77.68120083566573,78.19213238664403,78.35808753859392,78.73680739495907,78.95903951381297,79.2090649647164,79.47224316072992,79.75677655534282,80.34885220376624,80.54442825516291,
79,Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.04432406178925,41.599256250829185,42.168612484821146,42.757714343230106,43.366533671202035,43.989694000560334,44.61719922730416,45.23537773888154,45.83284271095598,46.4040789872808,46.94682068045046,47.463909799568555,47.96140977968516,48.4425023110279,48.9062105185904,49.349971403428114,49.76871339413278,50.16218884197163,50.53648534814967,50.90040069252908,51.26543259010051,51.75104459612325,52.1418101419524,52.544351157106234,52.95111731411451,53.34895490987185,53.7255499271417,54.071883381424094,54.36700900780498,54.61735051620035,54.92509803133114,55.092332531570406,55.23018608040782,55.35165927045299,55.46578297963343,55.582016840721685,55.71056369282544,55.85782681290078,56.017359024388185,56.18355404987287,56.38841429977713,56.6061229171027,56.8390675452068,57.08743431647784,57.35352297624152,57.64043127997201,57.95154420455323,58.28272246939553,58.62571306413009,58.970449818497684,59.30824020769593,59.63794157581709,59.95914096583139,
80,Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.81975609756098,68.84414634146341,68.57780487804878,69.01268292682927,69.2209756097561,68.97780487804877,69.47707317073171,69.66658536585368,69.61634146341464,69.50341463414635,70.17951219512196,70.01756097560977,70.70731707317073,71.22365853658538,71.1348780487805,71.67365853658538,71.81292682926829,72.35024390243902,72.89707317073173,73.15536585365855,73.44,73.74658536585366,74.29804878048782,74.2009756097561,74.51902439024391,74.2229268292683,74.56000000000002,74.5919512195122,74.57707317073171,74.79219512195124,74.81317073170732,75.22756097560976,75.45536585365855,75.70512195121952,76.39560975609756,76.40951219512196,76.69341463414635,76.87853658536586,77.09073170731708,77.29121951219513,77.4658536585366,77.96585365853659,78.11951219512196,78.36829268292684,78.71463414634148,78.8170731707317,79.21463414634147,79.26341463414636,79.56829268292684,79.71951219512196,79.87073170731709,80.47073170731709,80.6268292682927,
81,Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.958487804878054,56.39273170731708,56.817463414634155,57.23217073170733,57.63885365853659,58.03602439024391,58.42619512195122,58.808341463414635,59.18248780487806,59.54860975609757,59.90624390243903,60.25239024390245,60.588024390243916,60.91214634146342,61.22621951219513,61.532170731707325,61.83297560975611,62.12958536585366,62.42397560975611,62.717658536585375,63.008634146341464,63.29646341463415,63.578170731707324,63.85334146341464,64.1199756097561,64.37909756097561,64.62970731707318,64.87329268292683,65.11134146341465,65.3438536585366,65.57085365853659,65.79331707317074,66.01124390243905,66.22414634146342,66.43353658536587,66.6389024390244,66.84024390243903,67.03756097560978,67.23085365853659,67.42012195121953,67.6058536585366,67.788,67.96709756097562,68.14314634146342,68.31768292682928,68.49178048780489,68.66600000000001,68.84239024390244,69.021,69.20080487804879,69.38231707317074,69.56397560975611,69.74473170731707,
82,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.86829268292684,70.11707317073171,70.31463414634148,70.51463414634148,70.66341463414635,70.81219512195123,70.96097560975612,71.16097560975611,71.30975609756098,71.45853658536586,71.65853658536587,71.90731707317073,72.10731707317073,72.35609756097561,72.60487804878048,72.85365853658539,73.10243902439025,73.35121951219513,73.60243902439025,73.85121951219513,74.05121951219513,74.30000000000001,74.50000000000001,74.80000000000001,75.0,75.30000000000001,75.60000000000001,75.8,76.10000000000001,76.34878048780487,76.60000000000001,76.84878048780489,77.10000000000001,77.30000000000001,77.64878048780488,77.75121951219512,77.95365853658538,78.3048780487805,78.60487804878049,78.7560975609756,79.05609756097562,79.15853658536587,79.26097560975612,79.11463414634147,80.16341463414635,80.16341463414635,80.81219512195123,81.11219512195123,81.21463414634148,81.41463414634147,81.66341463414635,82.11463414634147,82.56585365853658,
83,Faeroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,74.49756097560977,,,,,75.98536585365855,,,,,76.2219512195122,75.87804878048782,75.77317073170732,75.66097560975611,75.96097560975612,76.16097560975611,76.41219512195123,76.61219512195123,76.86341463414634,77.11463414634147,77.41707317073171,77.61707317073171,77.81707317073172,78.01951219512196,78.2219512195122,78.47560975609757,78.62926829268294,78.83414634146342,78.98780487804879,79.14146341463416,79.24146341463415,79.39024390243902,79.53902439024391,79.78780487804879,80.18780487804878,80.53658536585368,80.88780487804878,81.28780487804877,81.6878048780488,82.03902439024391,
84,"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.58658536585366,57.985585365853666,58.38358536585367,58.781585365853665,59.17958536585367,59.57858536585366,59.98158536585367,60.38758536585367,60.797585365853664,61.211585365853665,61.63358536585367,62.07058536585367,62.52058536585367,62.97558536585367,63.426585365853676,63.85458536585367,64.23958536585366,64.56758536585366,64.83358536585366,65.03658536585365,65.18358536585366,65.28958536585367,65.37358536585367,65.45358536585366,65.53958536585367,65.63658536585366,65.74558536585367,65.85858536585367,65.97258536585367,66.08458536585367,66.19758536585367,66.31012195121953,66.42265853658537,66.53570731707318,66.64824390243902,66.759756097561,66.86770731707318,66.97160975609758,67.0729024390244,67.17263414634145,67.27524390243902,67.38426829268293,67.50373170731709,67.63514634146344,67.77602439024392,67.9248780487805,68.07619512195122,68.22397560975611,68.36573170731707,68.49848780487805,68.62173170731708,68.7379756097561,68.85021951219514,
85,Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.557804878048785,39.91521951219512,40.35963414634147,40.909585365853665,41.568536585365855,42.32600000000001,43.1589756097561,44.030951219512204,44.909926829268294,45.77841463414635,46.625390243902444,47.450365853658546,48.26336585365854,49.07285365853659,49.88185365853659,50.691853658536594,51.50834146341464,52.332317073170735,53.164292682926835,54.00026829268293,54.844219512195124,55.70014634146342,56.56107317073171,57.41148780487806,58.232926829268294,58.99839024390244,59.679951219512205,60.259560975609766,60.72378048780488,61.06709756097562,61.289,61.39643902439025,61.412439024390245,61.359463414634156,61.25353658536586,61.09470731707317,60.87553658536586,60.60056097560977,60.288268292682936,59.96812195121952,59.68802439024392,59.49631707317074,59.4229268292683,59.484292682926835,59.68385365853659,60.00914634146342,60.43124390243903,60.903731707317085,61.38570731707318,61.852707317073175,62.28975609756099,62.69334146341463,63.073926829268295,
86,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.1268292682927,70.87804878048782,70.92682926829269,70.8268292682927,71.62439024390244,71.62439024390244,71.57317073170732,72.12439024390244,71.72439024390246,71.7219512195122,71.97317073170733,72.27317073170734,72.12439024390244,72.32439024390244,72.52439024390245,72.72439024390245,72.77560975609757,73.22439024390245,73.17560975609756,73.27560975609757,73.67560975609757,74.02682926829269,74.17804878048781,74.37804878048782,74.77804878048782,74.62926829268294,74.92926829268295,75.28048780487805,75.38048780487806,75.58292682926832,75.88048780487806,76.08292682926832,76.43414634146342,76.38536585365853,76.88536585365854,76.83658536585367,77.08780487804879,77.21097560975612,77.19024390243904,77.39024390243904,77.74146341463415,77.99268292682927,78.14390243902439,78.44634146341464,78.74634146341464,79.04878048780489,79.2487804878049,79.44878048780488,79.60000000000001,80.05121951219512,80.40243902439025,80.95121951219512,81.5,
87,Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.431853658536596,63.83185365853659,64.23434146341465,64.6388292682927,65.0418048780488,65.43678048780488,65.81875609756098,66.18224390243904,66.52573170731708,66.84921951219512,67.15921951219512,67.46619512195123,67.77717073170732,68.09112195121952,68.40258536585367,68.69456097560976,68.94358536585366,69.13565853658538,69.26629268292683,69.33948780487806,69.37624390243904,69.40402439024392,69.44929268292685,69.52804878048781,69.64124390243903,69.7748536585366,69.90080487804879,69.99263414634147,70.03534146341464,70.03246341463415,69.99960975609757,69.96082926829268,69.94773170731709,69.98234146341464,70.07568292682927,70.23373170731708,70.45443902439025,70.72073170731707,71.0140243902439,71.32173170731707,71.63034146341464,71.92978048780489,72.21207317073171,72.47173170731708,72.705756097561,72.91070731707318,73.08907317073172,73.24843902439027,73.3968048780488,73.53773170731708,73.6747317073171,73.80978048780489,73.94487804878051,
88,Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.83146341463415,46.266707317073184,46.68253658536585,47.07843902439024,47.453365853658546,47.80763414634147,48.1409756097561,48.45524390243903,48.756414634146346,49.04807317073171,49.3349756097561,49.6219512195122,49.91229268292683,50.207292682926834,50.50951219512196,50.8139512195122,51.11546341463415,51.40982926829269,51.69729268292684,51.98178048780488,52.27178048780488,52.57831707317074,52.91043902439024,53.273682926829274,53.67048780487806,54.10970731707318,54.60268292682927,55.137317073170735,55.69363414634147,56.24717073170733,56.75163414634147,57.157268292682936,57.436780487804874,57.57980487804878,57.59482926829269,57.502707317073174,57.340780487804885,57.16424390243903,57.02392682926829,56.953707317073174,56.98758536585366,57.147609756097566,57.4219268292683,57.78665853658537,58.22485365853659,58.70453658536586,59.18670731707318,59.63785365853659,60.029951219512206,60.35102439024391,60.59956097560976,60.78858536585366,60.947121951219515,
89,Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,34.88639024390244,35.081121951219515,35.26039024390244,35.42517073170732,35.58092682926829,35.73160975609756,35.88160975609756,36.03843902439025,36.211585365853665,36.41007317073171,36.643487804878056,36.92043902439025,37.242000000000004,37.609243902439026,38.02468292682928,38.48326829268293,38.976951219512195,39.49963414634147,40.05026829268293,40.630804878048785,41.258780487804884,41.95570731707317,42.73117073170732,43.58319512195123,44.49636585365854,45.45473170731707,46.435341463414645,47.40519512195123,48.329317073170735,49.17819512195123,49.91885365853659,50.52734146341464,51.004097560975616,51.35553658536586,51.58758536585366,51.699682926829276,51.697804878048785,51.60934146341464,51.47517073170732,51.33563414634148,51.249926829268304,51.27629268292684,51.440634146341466,51.7490243902439,52.19458536585367,52.74512195121952,53.34953658536586,53.94370731707318,54.47843902439025,54.93187804878049,55.29800000000001,55.590195121951226,55.84465853658537,
90,"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,32.042219512195125,32.325634146341464,32.66109756097561,33.06209756097561,33.53763414634147,34.093195121951226,34.73224390243902,35.44326829268293,36.21124390243902,37.02417073170732,37.870560975609756,38.73741463414634,39.61375609756098,40.490121951219514,41.356975609756105,42.21036585365854,43.05326829268293,43.888682926829276,44.72009756097561,45.54202439024391,46.350951219512204,47.1468780487805,47.92229268292684,48.66870731707317,49.377121951219515,50.03104878048781,50.61300000000001,51.11846341463415,51.548463414634156,51.91046341463415,52.217000000000006,52.48604878048781,52.739097560975615,52.995121951219524,53.26514634146343,53.55617073170732,53.86765853658537,54.190682926829275,54.516682926829276,54.84419512195122,55.17121951219513,55.49775609756098,55.82129268292683,56.14185365853659,56.45590243902439,56.761926829268305,57.0579268292683,57.343878048780496,57.618804878048785,57.88168292682928,58.13351219512196,58.374804878048785,58.60707317073171,
91,Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.14541463414634,42.35465853658537,42.56287804878049,42.769121951219525,42.97185365853659,43.169048780487806,43.358609756097565,43.53951219512196,43.713219512195124,43.87980487804878,44.039804878048784,44.195365853658544,44.35007317073172,44.506463414634155,44.66858536585366,44.83939024390244,45.02082926829269,45.213804878048784,45.420731707317074,45.64258536585367,45.880829268292686,46.135000000000005,46.40612195121952,46.691219512195126,46.99034146341463,47.30443902439024,47.6359756097561,47.9849512195122,48.344926829268296,48.711512195121955,49.073829268292684,49.42353658536586,49.75173170731708,50.05404878048781,50.327024390243906,50.567853658536585,50.77724390243903,50.96209756097561,51.13063414634147,51.290463414634154,51.44692682926831,51.609756097560975,51.781512195121955,51.96643902439025,52.166097560975615,52.380853658536594,52.60829268292684,52.843707317073175,53.08173170731708,53.32060975609757,53.55843902439025,53.79609756097561,54.03363414634147,
92,Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.733048780487806,37.03248780487805,37.332414634146346,37.63234146341463,37.93175609756098,38.231658536585364,38.53207317073171,38.83251219512196,39.13295121951221,39.434439024390244,39.7349268292683,40.0339512195122,40.331,40.627048780487804,40.924560975609765,41.227024390243905,41.53885365853659,41.86256097560976,42.19914634146342,42.548121951219514,42.909585365853665,43.279609756097564,43.65529268292683,44.03065853658538,44.40373170731707,44.77346341463414,45.142268292682935,45.510560975609756,45.87329268292684,46.2249268292683,46.555487804878055,46.85353658536586,47.111609756097565,47.32678048780488,47.49809756097562,47.621585365853655,47.69280487804879,47.72424390243903,47.73334146341464,47.73753658536586,47.76370731707318,47.83773170731708,47.97651219512196,48.1909756097561,48.48709756097561,48.86836585365854,49.32782926829269,49.84507317073171,50.395731707317076,50.96536585365854,51.53307317073171,52.08490243902439,52.612902439024396,
93,Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.1639024390244,68.54863414634147,68.89226829268293,69.18570731707317,69.42943902439025,69.638,69.83746341463414,70.05246341463416,70.30256097560977,70.58929268292684,70.90363414634147,71.22656097560977,71.53500000000001,71.81485365853659,72.06463414634148,72.29370731707318,72.51956097560976,72.76165853658537,73.03107317073172,73.32936585365854,73.64714634146343,73.96948780487806,74.2780243902439,74.5648780487805,74.82717073170733,75.07656097560977,75.33021951219513,75.60263414634149,75.90065853658537,76.6878048780488,76.93902439024392,77.13658536585366,77.3829268292683,77.39024390243904,77.63902439024392,77.58536585365854,77.68536585365854,78.13658536585366,77.83902439024392,77.98780487804879,77.8878048780488,78.38780487804878,78.64146341463415,78.84146341463415,79.0390243902439,79.23902439024391,79.43902439024392,79.43902439024392,79.93902439024392,80.18780487804878,80.3878048780488,80.73170731707317,80.63414634146342,
94,Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.8159268292683,60.24951219512196,60.67009756097562,61.07668292682927,61.47126829268293,61.853341463414644,62.2229268292683,62.58102439024391,62.92663414634146,63.26224390243903,63.58787804878048,63.90351219512196,64.20965853658537,64.5078292682927,64.79700000000001,65.07917073170734,65.35336585365854,65.61856097560977,65.87675609756099,66.1269512195122,66.36965853658536,66.6058780487805,66.83558536585366,67.05980487804878,67.27802439024391,67.49075609756098,67.69848780487806,67.90073170731709,68.09748780487806,68.28975609756098,68.47502439024392,68.65380487804879,68.82560975609756,68.99139024390244,69.15419512195122,69.31751219512196,69.48631707317074,69.66163414634147,69.84746341463415,70.04429268292684,70.25312195121951,70.47446341463414,70.7058048780488,70.94114634146342,71.17646341463416,71.40675609756099,71.62500000000001,71.82868292682929,72.01480487804879,72.18336585365854,72.33687804878049,72.47636585365854,72.61034146341464,
95,Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,63.41463414634147,63.9548780487805,63.449756097560986,63.074878048780484,63.192682926829285,63.3,63.46658536585367,63.833658536585375,64.24878048780488,64.65414634146342,64.58243902439025,64.66756097560977,65.06829268292682,65.03170731707317,65.1960975609756,65.58536585365853,65.9009756097561,65.64414634146341,65.77243902439025,65.7980487804878,66.15707317073172,66.40341463414636,66.96341463414635,67.60780487804878,68.16268292682928,68.44048780487806,68.80682926829269,69.2258536585366,69.51926829268294,69.98268292682928,70.21341463414635,70.46780487804878,71.03243902439027,,,
96,Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.531634146341474,46.103951219512204,46.688292682926836,47.28268292682927,47.88663414634147,48.50860975609757,49.16109756097561,49.84904878048781,50.56895121951219,51.31031707317074,52.05314634146342,52.77402439024391,53.452487804878054,54.07402439024391,54.63414634146342,55.132756097560986,55.57882926829269,55.99175609756097,56.391512195121955,56.790585365853666,57.20148780487805,57.632756097560986,58.085951219512204,58.55863414634147,59.05382926829269,59.568073170731715,60.097317073170736,60.63309756097562,61.169878048780504,61.70465853658537,62.23841463414635,62.773121951219515,63.31175609756097,63.85639024390244,64.40658536585367,64.96297560975611,65.52721951219513,66.0959024390244,66.66156097560977,67.21519512195124,67.74121951219512,68.22048780487806,68.64585365853658,69.01519512195124,69.3319024390244,69.6089756097561,69.86441463414636,70.11926829268295,70.38914634146343,70.6810487804878,70.9959756097561,71.32790243902438,71.6638536585366,
97,Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.22634146341464,61.725292682926835,62.21919512195122,62.70700000000001,63.18624390243903,63.65741463414635,64.11902439024392,64.57158536585368,65.01414634146342,65.44670731707318,65.86731707317075,66.27548780487807,66.67073170731709,67.05304878048781,67.42243902439026,67.7789024390244,68.12241463414634,68.45443902439024,68.77548780487807,69.08751219512196,69.39053658536587,69.68653658536587,69.97553658536586,70.25853658536586,70.53553658536586,70.80653658536586,71.06804878048781,71.32007317073172,71.56458536585367,71.8040975609756,72.04409756097562,72.28760975609757,72.54007317073172,72.80453658536587,73.0839512195122,73.38131707317073,73.69917073170733,74.034,74.38229268292683,74.73848780487805,75.0980243902439,75.452756097561,75.79865853658536,76.13126829268293,76.44768292682929,76.74753658536586,77.03256097560977,77.30741463414634,77.57573170731708,77.8390487804878,78.10085365853658,78.36058536585368,78.61856097560975,
98,Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.23260975609756,58.36270731707318,58.49180487804878,58.6209268292683,58.74956097560976,58.87819512195122,59.005853658536594,59.13302439024391,59.258707317073174,59.383902439024396,59.507609756097565,59.63034146341464,59.75156097560976,59.871804878048785,59.991536585365864,60.10978048780489,60.226000000000006,60.339707317073184,60.45292682926831,60.56614634146342,60.6819268292683,60.801292682926835,60.92724390243903,61.05931707317074,61.199024390243906,61.344804878048784,61.49665853658537,61.6520487804878,61.80943902439025,61.96682926829268,62.12219512195122,62.275024390243914,62.42482926829269,62.57117073170731,62.714560975609764,62.85251219512195,62.983000000000004,63.107073170731724,63.228292682926835,63.35126829268294,63.48475609756099,63.64104878048781,63.82421951219513,64.03570731707318,64.27331707317074,64.52917073170732,64.79126829268293,65.04721951219513,65.28719512195123,65.50560975609756,65.70248780487806,65.8800731707317,66.04626829268294,
99,High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.13613592950821,68.53798675382613,68.59265227253235,68.81284205031842,69.19284983388137,69.3176175352772,69.55989904917931,69.77425918345862,69.73226675583308,69.91204945313413,70.23610686883566,70.51655383022334,70.76088304681741,70.9122936454871,71.28140317173155,71.51128177417188,71.7064145180399,71.99889896366687,72.14391502979487,72.39124812073051,72.41984420157237,72.75300899950875,73.11021843970924,73.18379071693121,73.37229718055384,73.56517873854244,73.98152874122935,74.22336257827374,74.32179306781325,74.50858980517027,74.61294354907074,74.71532153915135,74.74319301067327,74.5701597423779,74.75434413806411,74.92661516825217,75.37640685127228,75.7769434564212,75.92712229937172,75.98535603424662,76.15788086384305,76.42416096757412,76.52339217469009,76.64951574087593,77.07330610962438,77.1809005342517,77.65149845291026,77.94196275659104,78.12582561179958,78.41863949619008,78.68482533745136,79.01893382329747,79.29527475653408,
100,"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.99970731707317,67.57936585365854,68.13009756097561,68.64343902439026,69.11836585365853,69.55539024390244,69.96148780487806,70.34660975609758,70.72024390243902,71.08785365853659,71.45243902439026,71.45853658536586,71.45609756097562,72.10975609756098,72.61219512195122,73.36829268292684,72.81951219512196,73.31951219512196,73.57560975609756,73.67317073170733,74.67317073170732,75.32439024390246,75.42926829268293,75.27560975609757,76.02926829268294,76.43414634146342,76.68536585365854,76.8829268292683,77.0829268292683,77.02926829268294,77.38048780487806,77.88292682926831,77.67804878048781,78.03170731707318,78.52926829268294,78.68292682926831,79.6268292682927,80.12682926829268,80.13170731707318,80.38292682926831,80.87804878048782,81.42439024390245,81.47804878048781,81.32926829268293,81.78048780487806,81.58048780487806,82.37560975609757,82.3268292682927,82.37560975609757,82.77560975609757,82.97804878048782,83.4219512195122,83.48048780487807,
101,Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.28831707317074,46.96387804878049,47.632951219512194,48.28900000000001,48.927975609756096,49.54736585365854,50.14765853658537,50.737390243902446,51.32463414634147,51.914878048780494,52.515146341463414,53.1329512195122,53.77082926829269,54.43075609756099,55.115243902439026,55.82329268292684,56.5549024390244,57.303048780487806,58.06373170731708,58.8329268292683,59.612121951219514,60.405853658536586,61.21207317073171,62.02480487804878,62.831536585365846,63.61375609756098,64.3509512195122,65.03014634146342,65.64529268292684,66.19443902439025,66.68904878048782,67.14363414634147,67.57919512195123,68.00875609756099,68.43680487804879,68.8578780487805,69.26,69.62768292682928,69.95443902439025,70.23875609756098,70.48414634146343,70.69707317073171,70.89051219512197,71.07746341463415,71.2679024390244,71.47331707317075,71.70268292682927,71.95651219512196,72.23434146341464,72.53424390243903,72.85031707317073,73.17319512195124,73.49343902439026,
